doc_id,ocr_tokens,correct_tokens,labels
69,1n,in,1
69,Virginia.,Virginia.,0
69,In,In,0
69,the,the,0
69,"HouSE,","House,",1
69,Republlcans,Republicans,1
69,could,could,0
69,gain,gain,0
69,another,another,0
69,seat,seat,0
69,or,or,0
69,two.,"two,",1
69,dependlng,depending,1
69,on,on,0
69,the,the,0
69,outcome,outcome,0
69,of,of,0
69,5:111,still,1
69,undeclded,undecided,1
69,contests.),contests.),0
69,The,The,0
69,new,new,0
69,membershlp,membership,1
69,of,of,0
69,the,the,0
69,House,House,0
69,will,will,0
69,be,be,0
69,comprlsed,comprised,1
69,of,of,0
69,27a,276,1
69,Democrats,Democrats,0
69,and,and,0
69,159,159,0
69,Republlcans.,Republicans.,1
69,The,The,0
69,new,new,0
69,Senate,Senate,0
69,will,will,0
69,1nclude,include,1
69,59,59,0
69,Democrats,Democrats,0
69,and,and,0
69,41,41,0
69,Republlcans.,Republicans.,1
69,At,At,0
69,the,the,0
69,state,state,0
69,level.,"level,",1
69,Republlcans,Republicans,1
69,won,won,0
69,15,15,0
69,governorshlps,governorships,1
69,1nclud1ng,including,1
69,such,such,0
69,unportant,important,1
69,states,states,0
69,as,as,0
69,"Texas,","Texas,",0
69,"Pennsylvanla,","Pennsylvania,",1
69,"Mlnnesota,","Minnesota,",1
69,Wlsconsln,Wisconsin,1
69,and,and,0
69,Nebraska,Nebraska,0
69,prevlously,previously,1
69,held,held,0
69,by,by,0
69,Democrats.,Democrats.,0
69,Th1:,This,1
69,represents,represents,0
69,a,a,0
69,net,net,0
69,gain,gain,0
69,of,of,0
69,"6,","6,",0
69,brlnglng,bringing,1
69,the,the,0
69,governorshlps,governorships,1
69,now,now,0
69,held,held,0
69,by,by,0
69,Republlcans,Republicans,1
69,up,up,0
69,The,The,0
69,G.D.P.,G.O.P.,1
69,also,also,0
69,galned,gained,1
69,majorltles,majorities,1
69,or,or,0
69,mately,mately,0
69,300,300,0
69,state,state,0
69,leglslatlve,legislative,1
69,seats.,seats.,0
69,of,Of,1
69,greater,greater,0
69,significance,significance,0
69,than,than,0
69,mere,mere,0
69,numerlcal,numerical,1
69,changes,changes,0
69,are,are,0
69,trends,trends,0
69,"pvel,","pvel,",0
69,and,and,0
69,changes,changes,0
69,1n,in,1
69,the,the,0
69,leadershlp,leadership,1
69,of,of,0
69,Congresslonal,Congressional,1
69,Commlttees,Committees,1
69,11gb,lich,1
69,unpact,impact,1
69,on,on,0
69,the,the,0
69,chemlcal,chemical,1
69,1ndustry.,industry.,1
69,L,L,0
69,returned,returned,0
69,to,to,0
69,Congress,Congress,0
69,November,November,0
69,"7,","7,",0
69,and,and,0
69,are,are,0
69,expected,expected,0
69,to,to,0
69,be,be,0
69,raielected,re-elected,1
69,to,to,0
69,thelr,their,1
69,House,House,0
69,leadershlp,leadership,1
69,posltlons,positions,1
69,December,December,0
69,4,4,0
69,Regardlng,Regarding,1
69,House,House,0
69,"Republlcans,","Republicans,",1
69,there,there,0
69,15,is,1
69,speculatlon,speculation,1
69,affectlng,affecting,1
69,of,of,0
69,the,the,0
69,Republlcan,Republican,1
69,Conference,Conference,0
69,(the,(the,0
69,number,number,0
69,3,3,0
69,G,G,0
69,n,0,1
69,"P,","P,",0
69,"posltlon),","position),",1
69,Rhodes,Rhodes,0
69,has,has,0
69,been,been,0
69,crltlclzed,criticized,1
69,by,by,0
69,conservatlve,conservative,1
69,House,House,0
69,Republlcans,Republicans,1
69,for,for,0
69,a,a,0
69,lack,lack,0
69,of,of,0
69,opposltlon,opposition,1
69,could,could,0
69,be,be,0
69,a,a,0
69,real,real,0
69,threat,threat,0
69,to,to,0
69,"RhodeS,","Rhodes,",1
69,but,but,0
69,the,the,0
69,two,two,0
69,are,are,0
69,close,close,0
69,frlends.,"friends,",1
69,and,and,0
69,Mlchel,Michel,1
69,15,is,1
69,thought,thought,0
69,unllkely,unlikely,1
69,to,to,0
69,mount,mount,0
69,a,a,0
69,challenge,challenge,0
69,Mlchel,Michel,1
69,15,is,1
69,next,next,0
69,1n,in,1
69,member,member,0
69,on,on,0
69,the,the,0
69,House,House,0
69,Approprlatlons,Appropriations,1
69,"Commlttee,","Committee,",1
69,but,but,0
69,Republlcans,Republicans,1
69,have,have,0
69,tradltlonally,traditionally,1
69,foreclosed,foreclosed,0
69,a,a,0
69,member,member,0
69,from,from,0
69,holdlng,holding,1
69,leadershlp,leadership,1
69,and,and,0
69,rankl,ranking,1
69,commlttee,committee,1
69,posts,posts,0
69,slmultaneously,simultaneously,1
69,However.,"However,",1
69,next,next,0
69,behlnd,behind,1
69,Mlchel,Michel,1
69,1n,in,1
69,Coni,Con­,1
69,"sequently,","sequently,",0
69,there,there,0
69,15,is,1
69,talk,talk,0
69,that,that,0
69,Rhodes,Rhodes,0
69,could,could,0
69,placate,placate,0
69,the,the,0
69,conservatl,conservatives,1
69,An,An,0
69,early,early,0
69,test,test,0
69,of,of,0
69,the,the,0
69,suggested,suggested,0
69,new,new,0
69,conservatlsm,conservatism,1
69,of,of,0
69,the,the,0
69,House,House,0
69,The,The,0
69,of,of,0
69,Del,Del,0
69,Clawson,Clawson,0
69,(CA7,(CA),1
69,13111,Bill,1
69,Frenzel,Frenzel,0
69,(Mm,(MN),1
69,1:,is,1
69,expected,expected,0
69,to,to,0
69,wln,win,1
69,thls,this,1
69,post,post,0
69,They,They,0
69,Will,will,1
69,Senate,Senate,0
69,Republlcans,Republicans,1
69,are,are,0
69,expected,expected,0
69,to,to,0
69,raielect,re-elect,1
69,Howard,Howard,0
69,Baker,Baker,0
69,(TN),(TN),0
69,as,as,0
69,Mlnorlty,Minority,1
69,Leader,Leader,0
69,and,and,0
69,Ted,Ted,0
69,SteV-ns,Stevens,1
69,(AK),(AK),0
69,as,as,0
69,Mlnorlty,Minority,1
69,Whip,Whip,0
69,7,-,1
69,Commlttee,Committee,1
69,Changes,Changes,0
69,u,U,1
69,5.,S.,1
69,House,House,0
69,of,of,0
69,Representatlves,Representatives,1
69,convenes,convenes,0
69,1n,in,1
69,"January,","January,",0
69,only,only,0
69,two,two,0
69,Chalrmen,Chairmen,1
69,Will,will,1
69,have,have,0
69,held,held,0
69,th-lr,their,1
69,posts,posts,0
69,for,for,0
69,more,more,0
69,than,than,0
69,51x,six,1
69,years,years,0
69,and,and,0
69,Commerce's,Commerce's,0
69,Harley,Harley,0
69,staggers,Staggers,1
69,(Drwvy,(D-WV),1
69,Because,Because,0
69,of,of,0
69,retlrements.,"retirements,",1
69,defeats:,"defeats,",1
69,"convlctlons,","convictions,",1
69,1nd1ctments,indictments,1
69,and,and,0
69,"reprlmands,","reprimands,",1
69,at,at,0
69,;least,;least,0
69,51v.,five,1
69,and,and,0
69,posslbly,possibly,1
69,Subcommlttees,Subcommittees,1
69,Will,will,1
69,be,be,0
69,playlng,playing,1
69,a,a,0
69,game,game,0
69,of'lnuslcal,of'inusical,1
69,Chalr,"Chairmen""",1
69,Rules,Rules,0
69,"CommlttEE,","Committee,",1
69,He,He,0
69,15,is,1
69,even,even,0
69,more,more,0
69,"llberal,","liberal,",1
69,and,and,0
69,1:,is,1
69,expected,expected,0
69,to,to,0
69,work,work,0
69,on,on,0
69,the,the,0
69,Commlttee,Committee,1
69,There,There,0
69,Will,will,1
69,be,be,0
69,some,some,0
69,changes,changes,0
69,on,on,0
69,the,the,0
69,powerful,powerful,0
69,steps,steps,0
69,down,down,0
69,as,as,0
69,ranklng,ranking,1
69,Republlcan,Republican,1
69,Also,Also,0
69,on,on,0
69,the,the,0
69,Approprlatlons,Appropriations,1
69,Com?,Com­,1
69,1n,in,1
69,3,a,1
69,state,state,0
69,of,of,0
69,dlsarray,disarray,1
69,Three,Three,0
69,of,of,0
69,1::,its,1
69,most,most,0
69,1mportant,important,1
69,Subcommlttee,Subcommittee,1
69,"retiredy,","retired),",1
69,Overslght,Oversight,1
69,and,and,0
69,Investlgatlons,Investigations,1
69,(John,(John,0
69,"24.55,","Moss,",1
69,"DiCA,","D-CA,",1
69,"remredy,","retired),",1
69,I,I,0
69,I,I,0
69,j,j,0
69,t,t,0
69,j,j,0
69,1,i,1
69,Leadlng,Leading,1
69,contenders,contenders,0
69,for,for,0
69,the,the,0
69,Health,Health,0
69,Subcommlt,Subcommittee,1
69,ee,Chair,1
69,Chalr,are,1
69,are,David,1
69,Satterfleld,Satterfield,1
69,15,is,1
69,percelved,perceived,1
69,by,by,0
69,a,a,0
69,number,number,0
69,of,of,0
69,Commlttee,Committee,1
69,Members,Members,0
69,as,as,0
69,too,too,0
69,conservatlve,conservative,1
69,to,to,0
69,"judge,","judge,",0
69,respected,respected,0
69,by,by,0
69,Commlttee,Committee,1
69,colleagues,colleagues,0
69,.nd,and,1
69,the,the,0
69,House,House,0
69,"leadershlp,","leadership,",1
69,would,would,0
69,be,be,0
69,the,the,0
69,next,next,0
69,cholce,choice,1
69,latlon,lation,1
69,Bob,Bob,0
69,Eckhardt,Eckhardt,0
69,(DiTxy,(D-TX),1
69,15,is,1
69,favored,favored,0
69,1n,in,1
69,the,the,0
69,c-ntest,contest,1
69,for,for,0
69,the,the,0
69,Chalr,Chair,1
69,of,of,0
69,If,If,0
69,Control,Control,0
69,Act,Act,0
69,"SubcommlttEE,","Subcommittee,",1
69,whlch,which,1
69,has,has,0
69,jurlsdlctlon,jurisdiction,1
69,over,over,0
69,"RCRA,","RCRA,",0
69,hazardous,hazardous,0
69,materlals,materials,1
69,"derallments,","derailments,",1
69,and,and,0
69,other,other,0
69,envlronmental,environmental,1
69,lssues,issues,1
69,Somewhere,Somewhere,0
69,down,down,0
69,the,the,0
69,The,The,0
69,Ways,Ways,0
69,and,and,0
69,Means,Means,0
69,"Commlttee,","Committee,",1
69,resp-nslble,responsible,1
69,for,for,0
69,Federal,Federal,0
69,tax,tax,0
69,"laws,","laws,",0
69,will,will,0
69,lose,lose,0
69,a,6,1
69,Democratlc,Democratic,1
69,Members.,"Members,",1
69,1n,including,1
69,ludlng,ranking,1
69,ranklng,Democrat,1
69,Democrat,James,1
69,the,the,0
69,"HouSE,","House,",1
69,and,and,0
69,Chalrman,Chairman,1
69,of,of,0
69,the,the,0
69,M,Miscellaneous,1
69,scellaneous,Revenue,1
69,Revenue,Measures,1
69,Measures,Subcommittee,1
69,Leadlng,Leading,1
69,contenders,contenders,0
69,for,for,0
69,his,his,0
69,Subco,Subcommittee,1
69,mlttee,Chairmanship,1
69,Chalrmanshlp,are,1
69,All,All,0
69,12,12,0
69,Republlcans,Republicans,1
69,on,on,0
69,the,the,0
69,Commlttee,Committee,1
69,are,are,0
69,returnlng,returning,1
69,They,They,0
69,should,should,0
69,pick,pick,0
69,up,up,0
69,an,an,0
69,addltlon.l,additional,1
69,on,on,0
69,Commlttees.,Committees.,1
69,1,i,1
69,10,10,0
69,on,On,1
69,the,the,0
69,Interlor,Interior,1
69,"CommlttEE,","Committee,",1
69,M-rrls,Morris,1
69,Udall,Udall,0
69,(DiAZ),(D-AZ),1
69,returns,returns,0
69,as,as,0
69,Phll,Phil,1
69,Ruppe's,Ruppe's,0
69,espouse,espouse,0
69,thls,this,1
69,cause.,cause.,0
69,A,A,0
69,change,change,0
69,could,could,0
69,occur,occur,0
69,1n,in,1
69,t,the,1
69,e,Chairmanship,1
69,Chalrmanshlp,of,1
69,of,the,1
69,the,Government,1
69,Th1:,This,1
69,15,is,1
69,the,the,0
69,Subcommlttee,Subcommittee,1
69,whlch,which,1
69,held,held,0
69,extenslve,extensive,1
69,hea,hearings,1
69,lngs,on,1
69,on,chemical,1
69,chemlcal,hazards,1
69,hazards,in,1
69,1n,the,1
69,the,workplace,1
69,recent,recent,0
69,regulatlons,regulations,1
69,as,as,0
69,t,the,1
69,e,generic,1
69,generlc,carcinogen,1
69,carclnogen,"standard,",1
69,"standard,",chemical,1
69,"""Chalrmanshlp","""Chairmanship",1
69,because,because,0
69,us,of,1
69,his,his,0
69,recent,recent,0
69,convlctlon,conviction,1
69,for,for,0
69,payroll,payroll,0
69,1rregulari,irregular­,1
69,1t1e5.,"ities,",1
69,Ms.,Ms.,0
69,Colllns,Collins,1
69,may,may,0
69,take,take,0
69,over,over,0
69,Dlggs',Diggs',1
69,Chalr.,Chair.,1
69,Th1:,This,1
69,would,would,0
69,open,open,0
69,from,from,0
69,holdlng,holding,1
69,thls,this,1
69,Cnmmlttee,Committee,1
69,"post,","post,",0
69,whlch,which,1
69,would,would,0
69,then,then,0
69,go,go,0
69,to,to,0
69,Bob,Bob,0
69,Packwood,Packwood,0
69,Commlttee.,Committee.,1
69,Vacate,vacate,1
69,two,two,0
69,Subc-mmlttee,Subcommittee,1
69,"Chalrmanshlps,","Chairmanships,",1
69,whlch,which,1
69,will,will,0
69,probably,probably,0
69,be,be,0
69,filled,filled,0
69,to,to,0
69,5111,fill,1
69,that,that,0
69,"slot,","slot,",0
69,but,but,0
69,to,to,0
69,do,do,0
69,so,so,0
69,Dole,Dole,0
69,must,must,0
69,give,give,0
69,up,up,0
69,his,his,0
69,Ranklng,Ranking,1
69,Mlnorlty,Minority,1
69,p051,position,1
69,lon,on,1
69,on,the,1
69,the,Agriculture,1
69,Agrlculture,Committee,1
69,There,There,0
69,may,may,0
69,51:“,also,1
69,be,be,0
69,some,some,0
69,changes,changes,0
69,on,on,0
69,the,the,0
69,Human,Human,0
69,Resources,Resources,0
69,Commlttee,Committee,1
69,If,If,0
69,Ranklng,Ranking,1
69,M,Minority,1
69,the,the,0
69,Forelgn,Foreign,1
69,'elatlons,Relations,1
69,"Commlttee,","Committee,",1
69,as,as,0
69,"expected,","expected,",0
69,he,he,0
69,will,will,0
69,lose,lose,0
69,his,his,0
69,11,11,0
69,mlttee,mittee,1
69,Ch.1rmansh1p,Chairmanship,1
69,for,for,0
69,another,another,0
69,Subcommlttee,Subcommittee,1
69,of,of,0
69,a,a,0
69,dlfferent,different,1
69,Durlng,During,1
69,t,the,1
69,e,first,1
69,flrst,week,1
69,week,in,1
69,1n,"December,",1
69,"December,",House,1
69,House,Members,1
69,Members,will,1
69,will,elect,1
69,thelr,their,1
69,l-adershlp:,leadership:,1
69,cans:,"cans,",1
69,conve,convenes,1
69,es,January,1
69,January,"15,",1
69,"15,",1979.,1
69,Cauc,Caucus,1
69,_,will,1
69,will,meet,1
69,meet,to,1
69,to,approve,1
69,approve,Committee,1
69,Commlttee,"Members,",1
69,"Members,",Committee,1
69,Commlttee,Chair­,1
69,The,The,0
69,In,In,0
69,the,the,0
69,"Senate,","Senate,",0
69,the,the,0
69,Democratlc,Democratic,1
69,Caucus,Caucus,0
69,will,will,0
69,elect,elect,0
69,thelr,their,1
69,\,|11,1
69,1,meet,1
69,meet,to,1
69,to,make,1
69,make,recommendations,1
69,recommendatlons,on,1
69,on,Committee,1
69,Commlttee,assignments,1
69,asslgnments,and,1
69,t,B,1
70,EXHIBIT,EXHIBIT,0
70,D,D,0
70,Report,Report,0
70,of,of,0
70,Manufacturl,Manufacturing,1
70,g,Chemists,1
70,Chemlsts,Association,1
70,November,November,0
70,"20,","20,",0
70,1972,1972,0
70,By,By,0
70,Henry,Henry,0
70,w.,W.,1
70,"Rahn,","Rahn,",0
70,Chalrman,Chairman,1
70,whereln,wherein,1
70,the,the,0
70,Commlttee,Committee,1
70,functlons,functions,1
70,7,-,1
70,"namely,","namely,",0
70,the,the,0
70,1ndustrlaliacadem1c,industrial-academic,1
70,1nterface.,interface.,1
70,These,These,0
70,portunlty,portunity,1
70,tn,to,1
70,revlew,review,1
70,for,for,0
70,you,you,0
70,the,the,0
70,Commlttee's,Committee's,1
70,"objectlves,","objectives,",1
70,plans,plans,0
70,and,and,0
70,"actlvltles,","activities,",1
70,structured,structured,0
70,the,the,0
70,past.,past.,0
70,was,was,0
70,a,a,0
70,short.ge,shortage,1
70,of,of,0
70,graduate,graduate,0
70,chemlsts.,chemists.,1
70,The,The,0
70,initial,initial,0
70,objectlve,objective,1
70,was,was,0
70,to,to,0
70,encourage,encourage,0
70,students,students,0
70,Untll,Until,1
70,the,the,0
70,m,mid,1
70,d,"60's,",1
70,"50's,",the,1
70,the,Committee,1
70,Commlttee,continued,1
70,contlnued,to,1
70,to,follow,1
70,follow,a,1
70,a,program,1
70,program,of,1
70,of,recruiting,1
70,recrultlng,students,1
70,1nto,into,1
70,charms,chemistry.,1
70,ry.,But,1
70,But,then,1
70,then,some,1
70,some,red,1
70,red,flags,1
70,flags,went,1
70,went,"up,",1
70,"up,",when,1
70,when,careful,1
70,careful,reviews,1
70,revlews,of,1
70,of,technical,1
70,englneers,engineers,1
70,w,which,1
70,1Ch,"ensued,",1
70,"ensued,",accelerated,1
70,accelerated,the,1
70,the,rate,1
70,rate,at,1
70,at,which,1
70,whlch,the,1
70,the,oversupply,1
70,oversupply,of,1
70,of,unemployed,1
70,ch,ch,0
70,mlcallyi,mically-trained,1
70,ralned,persons,1
70,persons,was,1
70,was,growing.,1
70,growlng.,As,1
70,As,of,1
70,of,earlier,1
70,earller,this,1
70,thls,"year,",1
70,"year,",25%,1
70,25%,of,1
70,of,all,1
70,all,chemists,1
70,chemlsts,26,1
70,market.,"market,",1
70,the,the,0
70,Commlttee,Committee,1
70,declded,decided,1
70,to,to,0
70,modlfy,modify,1
70,1:5,its,1
70,objectlves.,objectives.,1
70,Instead,Instead,0
70,of,of,0
70,stresslng,stressing,1
70,"recrultment,","recruitment,",1
70,we,we,0
70,began,began,0
70,to,to,0
70,focus,focus,0
70,on,on,0
70,the,the,0
70,quallty,quality,1
70,and,and,0
70,type,type,0
70,of,of,0
70,training,training,0
70,sultable,suitable,1
70,for,for,0
70,chemlsts,chemists,1
70,golng,going,1
70,1nto,into,1
70,1ndustry.,industry.,1
70,CMA,CMA,0
70,035213,036213,1
70,future,future,0
70,dema,demand-supply,1
70,disupply,relationship,1
70,relatlonshlp,for,1
70,for,new,1
70,new,graduate,1
70,graduate,scientific,1
70,sclentlflc,and,1
70,and,engineering,1
70,englneerlng,man­,1
70,as,as,0
70,the,the,0
70,Natl-nal,National,1
70,Sclence,Science,1
70,Foundatlbn.,"Foundation,",1
70,Sclentlflc,Scientific,1
70,Manpower,Manpower,0
70,"Commlsslon,","Commission,",1
70,Englneerlng,Engineering,1
70,Harnlngs,warnings,1
70,of,of,0
70,impending,impending,0
70,shortages.,shortages.,0
70,priorities,priorities,0
70,-nd,and,1
70,shlftlng,shifting,1
70,actlvltles.,activities.,1
70,And,And,0
70,1n,in,1
70,Vlew,view,1
70,of,of,0
70,"thls,","this,",1
70,1:,it,1
70,would,would,0
70,appear,appear,0
70,that,that,0
70,the,the,0
70,use,use,0
70,of,of,0
70,some,some,0
70,degree,degree,0
70,of,of,0
70,uncertalnty,uncertainty,1
70,1nto,into,1
70,the,the,0
70,forecasts.,forecasts.,0
70,But,But,0
70,the,the,0
70,welght,weight,1
70,of,of,0
70,the,the,0
70,evldence,evidence,1
70,seems,seems,0
70,to,to,0
70,chemlstry,chemistry,1
70,.,and,1
70,d,all,1
70,all,engineering,1
70,englneerlng,during,1
70,durlng,the,1
70,the,next,1
70,next,four,1
70,four,years.,1
70,If,If,0
70,thls,this,1
70,do,downward,1
70,nward,trend,1
70,trend,"continues,",1
70,"contlnueS,",there,1
70,there,is,1
70,1:,reason,1
70,reason,to,1
70,to,believe,1
70,belleve,that,1
70,that,a,1
70,a,shortage,1
70,shortage,of,1
70,of,some,1
70,responslbl-,responsible,1
70,members,members,0
70,of,of,0
70,the,the,0
70,chemlcal,chemical,1
70,"1ndustry,","industry,",1
70,I,I,0
70,belleve,believe,1
70,there,there,0
70,15,is,1
70,cause,cause,0
70,for,for,0
70,us,us,0
70,to,to,0
70,be,be,0
70,complete,complete,0
70,s-atlstlcal,statistical,1
70,analysls,analysis,1
70,that,that,0
70,supports,supports,0
70,thls,this,1
70,"concluslon,","conclusion,",1
70,but,but,0
70,here,here,0
70,are,are,0
70,some,some,0
70,Significant,significant,1
70,detalls.,details.,1
70,"First,","First,",0
70,und-rgraduate,undergraduate,1
70,enrollments,enrollments,0
70,for,for,0
70,majors,majors,0
70,1n,in,1
70,chemlstry,chemistry,1
70,have,have,0
70,hlstorlcally,historically,1
70,1ncreased,increased,1
70,rate,rate,0
70,betwe-n,between,1
70,entry,entry,0
70,and,and,0
70,graduatlon,graduation,1
70,for,for,0
70,chemlstry,chemistry,1
70,majors,majors,0
70,has,has,0
70,taken,taken,0
70,place.,place.,0
70,decllned,declined,1
70,2-a,25%,1
70,Since,since,1
70,1955.,1966.,1
70,Statlstlcs,Statistics,1
70,for,for,0
70,each,each,0
70,year,year,0
70,indicate,indicate,0
70,an,an,0
70,1ncreased,increased,1
70,number,number,0
70,of,of,0
70,students,students,0
70,w,who,1
70,o,earn,1
70,earn,a,1
70,a,degree,1
70,degree,in,1
70,1n,chemistry,1
70,chemlstry,only,1
70,only,as,1
70,as,a,1
70,a,"""stepping",1
70,"""stepplng","stone""",1
70,"stone""",to,1
70,to,careers,1
70,careers,in,1
70,1n,other,1
70,flelds.,fields.,1
70,"1971,","1971,",0
70,the,the,0
70,mutput,output,1
70,1n,in,1
70,1975,1975,0
70,1:,is,1
70,expected,expected,0
70,to,to,0
70,fall,fall,0
70,to,to,0
70,"31,000.","31,000.",0
70,Agalnst,Against,1
70,th,this,1
70,5,background,1
70,background,of,1
70,of,rapidly-declining,1
70,rapldlyidecllnlng,interest,1
70,1nterest,in,1
70,1n,scientific,1
70,sclentlflc,and,1
70,and,engineering,1
70,worlcforce,woricforce,1
70,may,may,0
70,be,be,0
70,"necessary,","necessary,",0
70,as,as,0
70,an,an,0
70,adjustment,adjustment,0
70,to,to,0
70,changlng,changing,1
70,R,R,0
70,L,&,1
70,n,D,1
70,prlorltles.,priorities.,1
70,If,If,0
70,thls,this,1
70,ha?,be­,1
70,CMA,CMA,0
70,035214,036214,1
70,The,The,0
70,chemlc.l,chemical,1
70,"1ndustry,","industry,",1
70,as,as,0
70,you,you,0
70,well,well,0
70,"know,","know,",0
70,15,is,1
70,an,an,0
70,1ndustry,industry,1
70,of,of,0
70,great,great,0
70,"complexlty,","complexity,",1
70,the,the,0
70,entezp,enterprise.,1
70,15a.,Our,1
70,Our,future,1
70,future,ability,1
70,ability,to,1
70,to,attract,1
70,attract,such,1
70,such,individuals,1
70,1nd1v1duals,in,1
70,1n,the,1
70,the,numbers,1
70,numbers,required,1
70,opportunlt,opportunities,1
70,as,for,1
70,for,growth.,1
70,In,In,0
70,attempt,attempting,1
70,mg,to,1
70,to,assess,1
70,assess,future,1
70,future,requirements,1
70,requlrements,for,1
70,for,new,1
70,new,graduate,1
70,graduate,chemists,1
70,chemlsts,and,1
70,and,chemical,1
70,"englneers,","engineers,",1
70,we,we,0
70,make,make,0
70,the,the,0
70,predlctlon,prediction,1
70,thls,this,1
70,number,number,0
70,will,will,0
70,remaln,remain,1
70,a,a,0
70,reasonably,reasonably,0
70,stable,stable,0
70,percentage,percentage,0
70,concluslon,conclusion,1
70,by,by,0
70,assumlng,assuming,1
70,two,two,0
70,1mportant,important,1
70,opposlng,opposing,1
70,demand,demand,0
70,trends,trends,0
70,will,will,0
70,tend,tend,0
70,to,to,0
70,balance,balance,0
70,each,each,0
70,other.,other.,0
70,The,The,0
70,downward,downward,0
70,trend,trend,0
70,1nvolved,involved,1
70,R/D.,R/D.,0
70,Durlng,During,1
70,the,the,0
70,past,past,0
70,25,25,0
70,"years,","years,",0
70,1A5:,i^ft,1
70,actlvltles,activities,1
70,chemlsts,chemists,1
70,a,and,1
70,d,chemical,1
70,chemlcal,engineers,1
70,englneers,in,1
70,1n,this,1
70,thls,area,1
70,area,will,1
70,will,diminish.,1
70,dlmlnlsh.,On,1
70,on,the,1
70,the,other,1
70,other,"hand,",1
70,"hand,",an,1
70,upward,upward,0
70,tre,trend,1
70,d,involving,1
70,1nvolv1ng,newly-emerging,1
70,newlyiemerglng,problem,1
70,problem,"areas,",1
70,"areas,",such,1
70,such,as,1
70,as,environmental,1
70,envlronmental,control,1
70,mands,mands,0
70,algal,against,1
70,st,"supply,",1
70,"supply,",offsetting,1
70,offsettlng,losses,1
70,losses,in,1
70,1n,the,1
70,the,I^D,1
70,m:,sector,1
70,sector,of,1
70,of,the,1
70,the,chemical,1
70,chemlcal,industry.,1
70,1ndustry.,Con­,1
70,"sequently,","sequently,",0
70,we,we,0
70,belleve,believe,1
70,contlnued,continued,1
70,reductlons,reductions,1
70,1n,in,1
70,chemlstry,chemistry,1
70,and,and,0
70,englneerlng,engineering,1
70,majors,majors,0
70,and,and,0
70,In,In,0
70,Vlew,view,1
70,of,of,0
70,the,the,0
70,uncertalnty,uncertainty,1
70,surroundlng,surrounding,1
70,future,future,0
70,"needs,","needs,",0
70,1:,it,1
70,15,is,1
70,temptlng,tempting,1
70,to,to,0
70,adopt,adopt,0
70,3,a,1
70,"""Walt","""wait",1
70,and,and,0
70,the,the,0
70,attrac,attractiveness,1
70,1Veness,of,1
70,of,chemistry,1
70,chemlstry,and,1
70,and,the,1
70,the,chemical,1
70,chemlcal,industry,1
70,1ndustry,as,1
70,as,a,1
70,a,oareer,1
70,career,choice,1
70,cholce,for,1
70,for,students.,1
70,.,.,0
70,Further.,"Further,",1
70,1:,it,1
70,Hill,will,1
70,llkely,likely,1
70,1ntenslfy,intensify,1
70,the,the,0
70,negatlve,negative,1
70,lmage,image,1
70,many,many,0
70,students,students,0
70,and,and,0
70,young,young,0
70,"faculty,","faculty,",0
70,1ndustry.,industry.,1
70,n,And,1
70,d,above,1
70,above,"all,",1
70,"all,",we,1
70,we,must,1
70,must,bear,1
70,bear,in,1
70,1n,mind,1
70,mlnd,that,1
70,that,the,1
70,the,manpower,1
70,manpower,problems,1
70,problems,we,1
70,we,anticipate,1
70,',',0
70,He,we,1
70,Will,will,1
70,Ilre,hire,1
70,then,then,0
70,are,are,0
70,1n,in,1
70,the,the,0
70,educatlonal,educational,1
70,pipeline,pipeline,0
70,now.,now.,0
70,of,of,0
70,the,the,0
70,Co,Committee,1
70,‘1ttee,feel,1
70,feel,this,1
70,thls,is,1
70,15,a,1
70,a,serious,1
70,serlous,matter,1
70,matter,that,1
70,that,should,1
70,should,be,1
70,be,promptly,1
70,promptly,dealt,1
70,dealt,with,1
70,Hlth,in,1
70,1n,some,1
70,"us,","us,",0
70,serlo,serious,1
70,s,consideration,1
70,conslderatlon,to,1
70,to,this,1
70,thls,matter,1
70,matter,so,1
70,so,that,1
70,that,the,1
70,the,MCA,1
70,MCA,and,1
70,and,the,1
70,the,industry,1
70,1ndustry,can,1
70,can,have,1
70,have,an,1
70,1mportant,important,1
70,contlnulng,continuing,1
70,1nfluence,influence,1
70,on,on,0
70,the,the,0
70,educatlonal,educational,1
70,system,system,0
70,and,and,0
70,on,on,0
70,natlonal,national,1
70,manpower,manpower,0
70,Agalnst,Against,1
70,t,the,1
70,e,foregoing,1
70,foregolng,"background,",1
70,"background,",I,1
70,I,would,1
70,would,now,1
70,now,like,1
70,llke,to,1
70,to,report,1
70,report,on,1
70,on,our,1
70,our,current,1
70,current,programs,1
70,and,and,0
70,actlv,activities.,1
70,tles.,In,1
70,In,"1971,",1
70,"1971,",the,1
70,the,Board,1
70,Board,approved,1
70,approved,a,1
70,a,realignment,1
70,reallgnment,of,1
70,of,our,1
70,our,objectives,1
70,objectlves,and,1
70,and,function,1
70,accordlng,according,1
70,t,t,0
70,the,the,0
70,greatly,greatly,0
70,altered,altered,0
70,mployment,mployment,0
70,and,and,0
70,economlc,economic,1
70,eondltl,eonditi,1
70,n5,ns,1
70,confr,confr,0
70,ntlng,nting,1
70,member,member,0
70,the,the,0
70,quall-y,quality,1
70,of,of,0
70,educatlon,education,1
70,1n,in,1
70,"chemlstry,","chemistry,",1
70,chemlcal,chemical,1
70,englneerlng,engineering,1
70,and,and,0
